500000000000000000000000000000,1420569,1420568,249287701035773005687
500000000000000000000000000000,109674,109673,249287695910035688674
500000000000000000000000000000,1779193,1779192,249287701122211064539
500000000000000000000000000000,20303,20302,249287671458479580860
500000000000000000000000000000,2489065,2489064,249287701219860935954
500000000000000000000000000000,2197,2196,249287424067626688674
500000000000000000000000000000,1894487,1894486,249287701143048438921
500000000000000000000000000000,1629189,1629188,249287701090685757665
500000000000000000000000000000,1656730,1656729,249287701096901707962
500000000000000000000000000000,16694,16693,249287664971235184964
500000000000000000000000000000,4491,4490,249287565790758057368
500000000000000000000000000000,735366,735365,249287700636192085311
500000000000000000000000000000,1977809,1977808,249287701156595174826
500000000000000000000000000000,46,45,249274189078553611275
500000000000000000000000000000,13064,13063,249287654830372286349
500000000000000000000000000000,15190,15189,249287661357716913946
500000000000000000000000000000,916,915,249287035747229000741
500000000000000000000000000000,2467449,2467448,249287701217716852126
500000000000000000000000000000,1386,1385,249287261644945804648
500000000000000000000000000000,423680,423679,249287700026756496290
500000000000000000000000000000,2025139,2025138,249287701163793778436
500000000000000000000000000000,853360,853359,249287700750736956478
500000000000000000000000000000,8176,8175,249287626947092510385
500000000000000000000000000000,16523,16522,249287664593536662709
500000000000000000000000000000,1493468,1493467,249287701056705183234
500000000000000000000000000000,12821,12820,249287653946437403313
500000000000000000000000000000,23294,23293,249287675311482797230
500000000000000000000000000000,1986312,1986311,249287701157913708703
500000000000000000000000000000,14853,14852,249287660447674772502
500000000000000000000000000000,1569522,1569521,249287701076470773738
500000000000000000000000000000,699197,699196,249287700593338707962
500000000000000000000000000000,711036,711035,249287700607845638970
500000000000000000000000000000,646053,646052,249287700521668565776
500000000000000000000000000000,1471166,1471165,249287701050521641443
500000000000000000000000000000,930,929,249287045778668265578
500000000000000000000000000000,3,2,248996128129085403807
500000000000000000000000000000,18854,18853,249287669152285053659
500000000000000000000000000000,1547315,1547314,249287701070900265825
500000000000000000000000000000,961941,961940,249287700831316452274
500000000000000000000000000000,319774,319773,249287699559546374134
500000000000000000000000000000,1583384,1583383,249287701079868773243
500000000000000000000000000000,11560,11559,249287648762599789564
500000000000000000000000000000,12260,12259,249287651771911623392
500000000000000000000000000000,2592000,2591999,249287701229580408258
500000000000000000000000000000,1046454,1046453,249287700882461816765
500000000000000000000000000000,2116874,2116873,249287701176829532145
500000000000000000000000000000,2293854,2293853,249287701199032668149
500000000000000000000000000000,24120,24119,249287676207142044015
500000000000000000000000000000,1996693,1996692,249287701159508233926
500000000000000000000000000000,2085616,2085615,249287701172516499505
500000000000000000000000000000,1479939,1479938,249287701052976315034
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,1590475,1590474,249287701081584094213
500000000000000000000000000000,1237468,1237467,249287700972320971067
500000000000000000000000000000,1171386,1171385,249287700944549404549
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,1057294,1057293,249287700888430309594
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,1296932,1296931,249287700994892143174
500000000000000000000000000000,187405,187404,249287698213946682492
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,574840,574839,249287700404854266567
500000000000000000000000000000,2490,2489,249287456721139575419
500000000000000000000000000000,19046,19045,249287669478036617457
500000000000000000000000000000,2591999,2591998,249287701229580317754
500000000000000000000000000000,727203,727202,249287700626892957220
500000000000000000000000000000,34532,34531,249287683822909995548
500000000000000000000000000000,2526503,2526502,249287701223487600889
500000000000000000000000000000,2567,2566,249287464065112635508
500000000000000000000000000000,14981,14980,249287660798151276458
500000000000000000000000000000,34452,34451,249287683781943629079
500000000000000000000000000000,1450913,1450912,249287701044741514341
500000000000000000000000000000,974277,974276,249287700839334983679
500000000000000000000000000000,16847,16846,249287665302676367457
500000000000000000000000000000,2579306,2579305,249287701228423732937
500000000000000000000000000000,888,887,249287014734450016320
500000000000000000000000000000,23784,23783,249287675850312449059
500000000000000000000000000000,529119,529118,249287700313281281156
500000000000000000000000000000,1200406,1200405,249287700957121869683
500000000000000000000000000000,2583404,2583403,249287701228798384519
500000000000000000000000000000,2557,2556,249287463136349908011
500000000000000000000000000000,2355756,2355755,249287701206011126359
500000000000000000000000000000,1487699,1487698,249287701055123423095
500000000000000000000000000000,57608,57607,249287690889745535113
500000000000000000000000000000,993228,993227,249287700851265303412
500000000000000000000000000000,2592000,2591999,249287701229580408258
500000000000000000000000000000,2658,2657,249287472195589229969
500000000000000000000000000000,1910050,1910049,249287701145668478980
500000000000000000000000000000,2458218,2458217,249287701216789742581
500000000000000000000000000000,1676324,1676323,249287701101199688179
500000000000000000000000000000,23941,23940,249287676018291986893
500000000000000000000000000000,290694,290693,249287699368970314045
500000000000000000000000000000,266735,266734,249287699180732868693
500000000000000000000000000000,387936,387935,249287699894274270523
500000000000000000000000000000,23060,23059,249287675046084957714
500000000000000000000000000000,2303849,2303848,249287701200184831107
500000000000000000000000000000,2190152,2190151,249287701186457957220
500000000000000000000000000000,2591998,2591997,249287701229580227002
500000000000000000000000000000,1391525,1391524,249287701026822363748
500000000000000000000000000000,85812,85811,249287694365443094213
500000000000000000000000000000,4,3,249090379654328161473
500000000000000000000000000000,779691,779690,249287700683287027942
500000000000000000000000000000,618318,618317,249287700479372503214
500000000000000000000000000000,167997,167996,249287697838409345449
500000000000000000000000000000,1655566,1655565,249287701096643181008
500000000000000000000000000000,1133605,1133604,249287700927216836794
500000000000000000000000000000,7125,7124,249287615953691213649
500000000000000000000000000000,13922,13921,249287657704586298219
500000000000000000000000000000,1998483,1998482,249287701159781503956
500000000000000000000000000000,7375,7374,249287618852726632047
500000000000000000000000000000,114232,114231,249287696131671797477
500000000000000000000000000000,2528,2527,249287460401371081354
500000000000000000000000000000,978727,978726,249287700842177921364
500000000000000000000000000000,5359,5358,249287587769680899851
500000000000000000000000000000,3,2,248996128129085403807
500000000000000000000000000000,947132,947131,249287700821414560583
500000000000000000000000000000,636572,636571,249287700507624584074
500000000000000000000000000000,1131902,1131901,249287700926408308357
500000000000000000000000000000,38520,38519,249287685649409454005
500000000000000000000000000000,4288,4287,249287559366392348417
500000000000000000000000000000,1489629,1489628,249287701055653959445
500000000000000000000000000000,12779,12778,249287653790250982937
500000000000000000000000000000,991414,991413,249287700850143066270
500000000000000000000000000000,2591998,2591997,249287701229580227002
500000000000000000000000000000,582089,582088,249287700418051826656
500000000000000000000000000000,1129227,1129226,249287700925133382541
500000000000000000000000000000,15799,15798,249287662903796594460
500000000000000000000000000000,2055637,2055636,249287701168256718347
500000000000000000000000000000,2385410,2385409,249287701209225829129
500000000000000000000000000000,64922,64921,249287692081107841987
500000000000000000000000000000,4558,4557,249287567785487395647
500000000000000000000000000000,655918,655917,249287700535850359297
500000000000000000000000000000,1917582,1917581,249287701146921223540
500000000000000000000000000000,2484920,2484919,249287701219452685459
500000000000000000000000000000,15415,15414,249287661943158805884
500000000000000000000000000000,524100,524099,249287700302255693867
500000000000000000000000000000,17044,17043,249287665720669993075
500000000000000000000000000000,24020,24019,249287676101986223046
500000000000000000000000000000,2296602,2296601,249287701199350440405
500000000000000000000000000000,1130263,1130262,249287700925627864242
500000000000000000000000000000,2505602,2505601,249287701221476258654
500000000000000000000000000000,439889,439888,249287700079738398367
500000000000000000000000000000,909079,909078,249287700794491268051
500000000000000000000000000000,570075,570074,249287700395996262858
500000000000000000000000000000,15320,15319,249287661698069890949
500000000000000000000000000000,24131,24130,249287676218655974529
500000000000000000000000000000,6834,6833,249287612312044381305
500000000000000000000000000000,1883390,1883389,249287701141153807863
500000000000000000000000000000,1356724,1356723,249287701015592865973
500000000000000000000000000000,498981,498980,249287700243742166418
500000000000000000000000000000,13304,13303,249287655671697254450
500000000000000000000000000000,1463,1462,249287284807861835805
500000000000000000000000000000,25274,25273,249287677360428857566
500000000000000000000000000000,4333,4332,249287560842453431997
500000000000000000000000000000,606954,606953,249287700460925942630
500000000000000000000000000000,2433877,2433876,249287701214311348911
500000000000000000000000000000,2357857,2357856,249287701206241551186
500000000000000000000000000000,208334,208333,249287698540505738624
500000000000000000000000000000,18514,18513,249287668558856664440
500000000000000000000000000000,902958,902957,249287700789948666666
500000000000000000000000000000,17944,17943,249287667513535916666
500000000000000000000000000000,1417045,1417044,249287701034706554401
500000000000000000000000000000,1993034,1993033,249287701158948105835
500000000000000000000000000000,1641288,1641287,249287701093442170375
500000000000000000000000000000,792916,792915,249287700696318621908
500000000000000000000000000000,1532622,1532621,249287701067125867210
500000000000000000000000000000,1116350,1116349,249287700918910604351
500000000000000000000000000000,8176,8175,249287626947092510385
500000000000000000000000000000,1418206,1418205,249287701035058487635
500000000000000000000000000000,8647,8646,249287631006473808110
500000000000000000000000000000,2451372,2451371,249287701216097659495
500000000000000000000000000000,209725,209724,249287698559899905538
500000000000000000000000000000,709956,709955,249287700606542315034
500000000000000000000000000000,382444,382443,249287699871723820968
500000000000000000000000000000,120450,120449,249287696406976397625
500000000000000000000000000000,22809,22808,249287674755352555637
500000000000000000000000000000,4,3,249090379654328161473
500000000000000000000000000000,2067051,2067050,249287701169893124628
500000000000000000000000000000,2158395,2158394,249287701182365490108
500000000000000000000000000000,623514,623513,249287700487582875865
500000000000000000000000000000,1217683,1217682,249287700964322278189
500000000000000000000000000000,1517631,1517630,249287701063199594955
500000000000000000000000000000,1474953,1474952,249287701051584820968
500000000000000000000000000000,304543,304542,249287699464269007912
500000000000000000000000000000,253794,253793,249287699064277346438
500000000000000000000000000000,2591998,2591997,249287701229580227002
500000000000000000000000000000,2097237,2097236,249287701174134999010
500000000000000000000000000000,1251798,1251797,249287700977956428041
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,2531589,2531588,249287701223972012116
500000000000000000000000000000,1788973,1788972,249287701124082879821
500000000000000000000000000000,1986693,1986692,249287701157972524974
500000000000000000000000000000,2337914,2337913,249287701204037633530
500000000000000000000000000000,16996,16995,249287665619716740355
500000000000000000000000000000,898844,898843,249287700786860762363
500000000000000000000000000000,414338,414337,249287699994337498763
500000000000000000000000000000,1322377,1322376,249287701003930325667
500000000000000000000000000000,14140,14139,249287658379289469089
500000000000000000000000000000,2257357,2257356,249287701194738865726
500000000000000000000000000000,408637,408636,249287699973825354351
500000000000000000000000000000,11013,11012,249287646144748409247
500000000000000000000000000000,1390066,1390065,249287701026362869435
500000000000000000000000000000,899351,899350,249287700787242834816
500000000000000000000000000000,2242029,2242028,249287701192893871908
500000000000000000000000000000,249,248,249285245891463683975
500000000000000000000000000000,229493,229492,249287698810105642927
500000000000000000000000000000,460638,460637,249287700142118578140
500000000000000000000000000000,11655,11654,249287649192208062808
500000000000000000000000000000,1484939,1484938,249287701054362332343
500000000000000000000000000000,3342,3341,249287519132463189663
500000000000000000000000000000,13841,13840,249287657448477896636
500000000000000000000000000000,18621,18620,249287668747949008901
500000000000000000000000000000,1988813,1988812,249287701158299385261
500000000000000000000000000000,316,315,249285768049697944114
500000000000000000000000000000,14452,14451,249287659309504771018
500000000000000000000000000000,5250,5249,249287585408745462165
500000000000000000000000000000,48534,48533,249287688912614061819
500000000000000000000000000000,2591422,2591421,249287701229527987388
500000000000000000000000000000,2536570,2536569,249287701224444540058
500000000000000000000000000000,2255726,2255725,249287701194543738377
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,3439,3438,249287524276671788327
500000000000000000000000000000,12467,12466,249287652597061553906
500000000000000000000000000000,470947,470946,249287700171067806873
500000000000000000000000000000,446447,446446,249287700100081199059
500000000000000000000000000000,2556804,2556803,249287701226345129326
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,2273793,2273792,249287701196689590009
500000000000000000000000000000,407520,407519,249287699969739159495
500000000000000000000000000000,1273419,1273418,249287700986219116468
500000000000000000000000000000,11245,11244,249287647286167113253
500000000000000000000000000000,46,45,249274189078553611275
500000000000000000000000000000,708740,708739,249287700605070114737
500000000000000000000000000000,1776603,1776602,249287701121711907269
500000000000000000000000000000,1527018,1527017,249287701065667153807
500000000000000000000000000000,10112,10111,249287641215188410484
500000000000000000000000000000,2157137,2157136,249287701182200892927
500000000000000000000000000000,1352334,1352333,249287701014135259890
500000000000000000000000000000,2032,2031,249287401532607747279
500000000000000000000000000000,851809,851808,249287700749437119930
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,2268016,2268015,249287701196007162957
500000000000000000000000000000,17389,17388,249287666429871679524
500000000000000000000000000000,5596,5595,249287592585640858555
500000000000000000000000000000,5784,5783,249287596125144667902
500000000000000000000000000000,1796558,1796557,249287701125520557615
500000000000000000000000000000,1362409,1362408,249287701017466490602
500000000000000000000000000000,1773475,1773474,249287701121107120672
500000000000000000000000000000,2202873,2202872,249287701188064189910
500000000000000000000000000000,1537366,1537365,249287701068352412215
500000000000000000000000000000,1088,1087,249287141078055929524
500000000000000000000000000000,16072,16071,249287663558830286102
500000000000000000000000000000,5851,5850,249287597331579434964
500000000000000000000000000000,805997,805996,249287700708787629079
500000000000000000000000000000,520175,520174,249287700293485118199
500000000000000000000000000000,1232799,1232798,249287700970456529425
500000000000000000000000000000,5168,5167,249287583566975169880
500000000000000000000000000000,856349,856348,249287700753228648367
500000000000000000000000000000,1031283,1031282,249287700873897997032
500000000000000000000000000000,6253,6252,249287604027183850395
500000000000000000000000000000,13055,13054,249287654798220805884
500000000000000000000000000000,2592000,2591999,249287701229580408258
500000000000000000000000000000,923072,923071,249287700804649661967
500000000000000000000000000000,804500,804499,249287700707381212907
500000000000000000000000000000,667701,667700,249287700552240249752
500000000000000000000000000000,2152343,2152342,249287701181571879574
500000000000000000000000000000,7109,7108,249287615761209699801
500000000000000000000000000000,7383,7382,249287618942253532145
500000000000000000000000000000,18875,18874,249287669188236931750
500000000000000000000000000000,22258,22257,249287674094133895894
500000000000000000000000000000,183726,183725,249287698148853900840
500000000000000000000000000000,292456,292455,249287699381596220820
500000000000000000000000000000,2776,2775,249287481944393385014
500000000000000000000000000000,18836,18835,249287669121405350395
500000000000000000000000000000,764314,764313,249287700667567885508
500000000000000000000000000000,609,608,249286699649834162215
500000000000000000000000000000,2360970,2360969,249287701206582211918
500000000000000000000000000000,20169,20168,249287671259114033382
500000000000000000000000000000,1590558,1590557,249287701081604081601
500000000000000000000000000000,18741,18740,249287668957446416171
500000000000000000000000000000,1128,1127,249287160966081007912
500000000000000000000000000000,17943,17942,249287667511643657516
500000000000000000000000000000,543263,543262,249287700343256391690
500000000000000000000000000000,9193,9192,249287635191612142185
500000000000000000000000000000,211776,211775,249287698588031415182
500000000000000000000000000000,22685,22684,249287674609349412462
500000000000000000000000000000,1363847,1363846,249287701017937941888
500000000000000000000000000000,969931,969930,249287700836533308357
500000000000000000000000000000,2099762,2099761,249287701174484295993
500000000000000000000000000000,1856457,1856456,249287701136461240108
500000000000000000000000000000,2592001,2592000,249287701229580499010
500000000000000000000000000000,1601704,1601703,249287701084269333827
500000000000000000000000000000,3340,3339,249287519023252293026
500000000000000000000000000000,20203,20202,249287671309949717853
500000000000000000000000000000,2521,2520,249287459731773128585
500000000000000000000000000000,12740,12739,249287653644298577398
500000000000000000000000000000,39058,39057,249287685867259205489
500000000000000000000000000000,814968,814967,249287700717107534866
500000000000000000000000000000,1731861,1731860,249287701112853350642
500000000000000000000000000000,1907,1906,249287381863216104599
500000000000000000000000000000,99659,99658,249287695351836867457
500000000000000000000000000000,4683,4682,249287571354387958703
500000000000000000000000000000,22693,22692,249287674618817122155
500000000000000000000000000000,19505,19504,249287670230793628832
500000000000000000000000000000,24164,24163,249287676253134867457
500000000000000000000000000000,69701,69700,249287692724489269287
500000000000000000000000000000,16887,16886,249287665388337273491
500000000000000000000000000000,2576168,2576167,249287701228136041789
500000000000000000000000000000,1032491,1032490,249287700874589118199
500000000000000000000000000000,14725,14724,249287660091104715380
500000000000000000000000000000,932928,932927,249287700811621838773
500000000000000000000000000000,1135858,1135857,249287700928282761869
500000000000000000000000000000,544622,544621,249287700346054510632
500000000000000000000000000000,883450,883449,249287700775051123392
500000000000000000000000000000,1311575,1311574,249287701000136242086
500000000000000000000000000000,577222,577221,249287700409227511869
500000000000000000000000000000,949930,949929,249287700823309070968
500000000000000000000000000000,3643,3642,249287534201304276458
500000000000000000000000000000,3697,3696,249287536645031183975
500000000000000000000000000000,73,72,249279250335931480217
500000000000000000000000000000,574,573,249286638465862156775
500000000000000000000000000000,15874,15873,249287663085995645894
500000000000000000000000000000,90985,90984,249287694769073816270
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,2470037,2470036,249287701217975532393
500000000000000000000000000000,1213459,1213458,249287700962580809099
500000000000000000000000000000,40129,40128,249287686283545191394
500000000000000000000000000000,2393226,2393225,249287701210059872650
500000000000000000000000000000,1711384,1711383,249287701108644564786
500000000000000000000000000000,1920000,1919999,249287701147321308357
500000000000000000000000000000,2257933,2257932,249287701194807709198
500000000000000000000000000000,2310278,2310277,249287701200920658506
500000000000000000000000000000,5037,5036,249287580500189209198
500000000000000000000000000000,1207980,1207979,249287700960303784866
500000000000000000000000000000,1973507,1973506,249287701155923748515
500000000000000000000000000000,1613448,1613447,249287701087037740108
500000000000000000000000000000,2,1,248731692599684348169
500000000000000000000000000000,2268314,2268313,249287701196042450049
500000000000000000000000000000,3,2,248996128129085403807
500000000000000000000000000000,1970097,1970096,249287701155389455983
500000000000000000000000000000,1616102,1616101,249287701087657792284
500000000000000000000000000000,3387,3386,249287521555600961423
500000000000000000000000000000,1434,1433,249287276376359512610
500000000000000000000000000000,19256,19255,249287669826888892680
500000000000000000000000000000,21114,21113,249287672611080950543
500000000000000000000000000000,38955,38954,249287685826017656033
500000000000000000000000000000,5097,5096,249287581924393749010
500000000000000000000000000000,2156683,2156682,249287701182141444114
500000000000000000000000000000,1601565,1601564,249287701084236324183
500000000000000000000000000000,1910233,1910232,249287701145699033135
500000000000000000000000000000,3129,3128,249287506716954312808
500000000000000000000000000000,16696,16695,249287664975606935706
500000000000000000000000000000,2175825,2175824,249287701184626453016
500000000000000000000000000000,9796,9795,249287639271476917655
500000000000000000000000000000,2038274,2038273,249287701165732268545
500000000000000000000000000000,385074,385073,249287699882603004945
500000000000000000000000000000,1467901,1467900,249287701049600607071
500000000000000000000000000000,634932,634931,249287700505152740850
500000000000000000000000000000,125,124,249282791970234775963
500000000000000000000000000000,2592001,2592000,249287701229580499010
500000000000000000000000000000,2343495,2343494,249287701204658174331
500000000000000000000000000000,1205280,1205279,249287700959174073936
500000000000000000000000000000,2391080,2391079,249287701209831416418
